ac_number,ac_name,table_no,polling_station_no,candidate_1,candidate_2,candidate_3,candidate_4,candidate_5,candidate_6,candidate_7,candidate_8,candidate_9,candidate_10,candidate_11,candidate_12,candidate_13,candidate_14,candidate_15,candidate_16,total_valid,rejected,total,tendered
029,SRIPERUMBUDUR (SC),222,221,3,438,400,8,19,27,1,1,44,0,1,0,2,1,4,9,958,0,958,0
029,SRIPERUMBUDUR (SC),223,222,1,238,225,8,4,8,0,0,26,1,0,0,0,0,0,3,514,0,514,0
029,SRIPERUMBUDUR (SC),224,223,2,331,312,8,5,41,0,0,20,0,0,0,1,1,1,3,725,0,725,0
029,SRIPERUMBUDUR (SC),225,224,1,114,173,8,5,23,0,0,27,0,0,1,0,0,0,4,356,0,356,0
029,SRIPERUMBUDUR (SC),226,225,0,262,408,13,13,96,0,0,36,0,0,1,1,1,0,3,834,0,834,0
029,SRIPERUMBUDUR (SC),227,226,0,302,353,1,10,65,0,0,62,1,0,0,1,0,0,9,804,0,804,0
029,SRIPERUMBUDUR (SC),228,227,5,270,335,10,12,61,0,1,40,0,1,0,0,2,2,6,745,0,745,0
029,SRIPERUMBUDUR (SC),229,228,5,512,314,4,8,1,0,0,66,0,0,0,1,1,0,12,924,0,924,0
029,SRIPERUMBUDUR (SC),230,229,3,359,280,1,6,2,0,0,28,1,1,0,0,0,2,3,686,0,686,0
029,SRIPERUMBUDUR (SC),231,230,2,276,293,11,6,10,1,0,68,0,0,0,0,0,2,13,682,0,682,0
029,SRIPERUMBUDUR (SC),232,231,0,164,312,4,3,0,1,0,52,0,0,0,1,2,0,3,542,0,542,0
029,SRIPERUMBUDUR (SC),233,232,2,375,238,13,17,14,0,0,82,0,0,0,0,0,0,10,751,0,751,0
029,SRIPERUMBUDUR (SC),234,233,3,490,293,12,9,19,1,1,80,0,0,0,1,1,0,14,924,0,924,0
029,SRIPERUMBUDUR (SC),235,234,0,415,424,24,12,12,0,1,33,0,0,2,0,1,0,11,935,0,935,0
029,SRIPERUMBUDUR (SC),236,235,1,434,264,43,32,41,1,6,38,0,1,3,1,1,0,46,912,0,912,0
029,SRIPERUMBUDUR (SC),237,236,3,321,374,18,11,13,0,1,57,0,0,0,0,2,8,10,818,0,818,0
029,SRIPERUMBUDUR (SC),238,237,1,83,80,30,14,6,0,1,9,0,0,0,0,0,0,11,235,0,235,0
029,SRIPERUMBUDUR (SC),239,238,2,318,174,105,38,50,0,3,47,1,0,2,1,0,1,24,766,0,766,0
029,SRIPERUMBUDUR (SC),240,239,3,329,580,19,20,45,1,1,94,0,0,1,0,1,1,17,1112,0,1112,0
029,SRIPERUMBUDUR (SC),241,240,1,141,135,5,1,10,0,0,24,0,0,1,1,1,0,1,321,0,321,0
029,SRIPERUMBUDUR (SC),242,241,1,235,344,30,6,74,1,1,78,1,0,1,1,4,4,5,786,0,786,0
029,SRIPERUMBUDUR (SC),243,242,3,241,210,6,7,68,0,0,25,0,0,1,0,1,4,12,578,0,578,0
029,SRIPERUMBUDUR (SC),244,243,2,242,217,7,11,46,0,0,19,1,0,1,2,1,0,11,560,0,560,0
029,SRIPERUMBUDUR (SC),245,244,2,297,420,14,6,183,1,0,36,0,1,0,0,0,1,11,972,0,972,0
029,SRIPERUMBUDUR (SC),246,245,2,398,297,9,7,15,0,3,60,0,2,3,0,0,3,7,806,0,806,0
029,SRIPERUMBUDUR (SC),247,246,2,493,179,7,7,5,0,0,53,0,0,0,0,4,0,11,761,0,761,0
029,SRIPERUMBUDUR (SC),248,247,1,487,371,2,10,9,0,0,36,1,1,0,0,6,0,7,931,0,931,0
029,SRIPERUMBUDUR (SC),249,248,1,386,183,2,0,103,1,0,9,1,0,1,0,0,3,4,694,0,694,0
029,SRIPERUMBUDUR (SC),250,249,2,151,282,9,9,217,0,3,13,1,1,0,2,4,4,6,704,0,704,0
029,SRIPERUMBUDUR (SC),251,250,1,367,437,6,0,72,1,2,21,2,1,0,1,2,1,4,918,0,918,0
029,SRIPERUMBUDUR (SC),252,251,2,389,257,4,1,53,0,0,8,1,0,1,1,4,3,7,731,0,731,0
029,SRIPERUMBUDUR (SC),253,252,2,211,286,5,1,129,0,0,33,0,0,0,1,2,1,3,674,0,674,0
029,SRIPERUMBUDUR (SC),254,253,8,132,172,4,3,132,2,1,11,0,0,1,0,2,0,2,470,0,470,0
029,SRIPERUMBUDUR (SC),255,254,1,273,185,0,1,73,0,5,8,1,0,0,0,1,0,3,551,0,551,0
029,SRIPERUMBUDUR (SC),256,255,1,297,216,4,2,93,0,11,23,0,1,0,0,0,4,0,652,0,652,0
029,SRIPERUMBUDUR (SC),257,256,1,158,274,4,2,0,0,19,18,0,0,1,0,1,0,4,482,0,482,0
029,SRIPERUMBUDUR (SC),258,257,1,387,351,39,1,8,0,0,20,0,0,0,2,4,6,4,823,0,823,0
029,SRIPERUMBUDUR (SC),259,258,2,340,192,6,7,96,0,0,14,0,0,0,1,0,2,2,662,0,662,0
029,SRIPERUMBUDUR (SC),260,259,2,471,425,7,4,5,0,2,43,1,1,0,2,1,1,8,973,0,973,0
029,SRIPERUMBUDUR (SC),261,260,2,196,250,4,8,16,0,1,27,0,0,0,0,0,1,7,512,0,512,0
029,SRIPERUMBUDUR (SC),262,261,3,222,345,8,3,9,1,1,24,1,0,1,1,3,0,0,622,0,622,0
029,SRIPERUMBUDUR (SC),263,262,3,340,347,6,4,80,0,2,31,1,1,0,2,0,4,4,825,0,825,0
029,SRIPERUMBUDUR (SC),264,263,2,195,179,11,9,136,0,2,30,0,0,0,0,1,2,7,574,0,574,0
029,SRIPERUMBUDUR (SC),265,264,1,285,423,4,6,57,0,0,48,0,0,1,1,3,2,4,835,0,835,0
029,SRIPERUMBUDUR (SC),266,265,1,260,433,3,11,8,0,1,18,0,0,2,0,0,0,5,742,0,742,0
029,SRIPERUMBUDUR (SC),267,266,6,448,507,15,8,5,0,1,31,0,0,1,3,4,3,1,1033,0,1033,0
029,SRIPERUMBUDUR (SC),268,267,3,309,243,3,3,1,0,0,23,1,1,0,0,2,3,2,594,0,594,0
029,SRIPERUMBUDUR (SC),269,268,2,318,343,9,2,4,0,0,32,0,0,0,1,5,1,3,720,0,720,0
029,SRIPERUMBUDUR (SC),270,269,6,437,398,44,12,49,0,6,102,1,5,2,4,5,8,13,1092,0,1092,0
029,SRIPERUMBUDUR (SC),271,270,2,253,314,6,20,0,0,2,85,0,1,0,0,4,1,6,694,0,694,0
029,SRIPERUMBUDUR (SC),272,271,0,253,259,6,4,134,1,1,30,0,0,0,0,0,1,4,693,0,693,0
029,SRIPERUMBUDUR (SC),273,272,0,242,286,2,2,22,0,0,14,0,0,0,0,0,2,3,573,0,573,0
029,SRIPERUMBUDUR (SC),274,273,1,229,394,7,1,20,0,1,16,0,1,0,0,1,0,2,673,0,673,0
029,SRIPERUMBUDUR (SC),275,274,1,280,330,6,1,30,0,1,11,0,0,0,0,5,1,1,667,0,667,0
029,SRIPERUMBUDUR (SC),276,275,2,317,528,6,3,56,0,2,36,1,0,1,2,1,1,3,959,0,959,0
029,SRIPERUMBUDUR (SC),277,276,4,321,543,7,7,30,1,2,27,0,0,0,1,2,0,3,948,0,948,0
029,SRIPERUMBUDUR (SC),278,277,3,332,400,12,2,39,0,0,51,0,0,0,2,2,4,4,851,0,851,0
029,SRIPERUMBUDUR (SC),279,278,1,304,358,6,1,11,0,1,63,0,1,0,0,1,1,3,751,0,751,0
029,SRIPERUMBUDUR (SC),280,279,5,615,530,11,5,97,0,2,27,0,1,0,8,5,5,6,1317,0,1317,0
029,SRIPERUMBUDUR (SC),281,280,0,391,365,8,5,19,1,1,11,0,0,0,1,0,2,1,805,0,805,0
029,SRIPERUMBUDUR (SC),282,281,0,209,293,9,0,4,0,0,43,1,0,0,0,0,0,1,560,0,560,0
029,SRIPERUMBUDUR (SC),283,282,0,249,368,15,2,9,1,0,56,0,0,2,0,1,1,2,706,0,706,0
029,SRIPERUMBUDUR (SC),284,283,2,262,506,8,8,45,1,2,54,0,0,1,1,2,2,6,900,0,900,0
029,SRIPERUMBUDUR (SC),285,284,1,198,161,6,6,18,0,0,29,0,0,0,1,0,0,5,425,0,425,0
029,SRIPERUMBUDUR (SC),286,285,2,270,285,6,6,23,0,0,40,0,0,0,0,0,1,6,639,0,639,0
029,SRIPERUMBUDUR (SC),287,286,3,408,332,8,8,41,1,2,48,0,0,3,0,1,3,3,861,0,861,0
029,SRIPERUMBUDUR (SC),288,287,2,453,329,13,15,24,0,0,84,1,0,0,0,1,2,12,936,0,936,0
029,SRIPERUMBUDUR (SC),289,288,1,269,333,8,8,8,0,1,53,0,0,0,0,0,0,3,684,0,684,0
029,SRIPERUMBUDUR (SC),290,289,2,375,294,7,15,25,1,3,52,1,1,0,0,0,0,10,786,0,786,0
029,SRIPERUMBUDUR (SC),291,290,0,345,228,7,8,18,0,3,35,0,0,0,0,0,2,9,655,0,655,0
029,SRIPERUMBUDUR (SC),292,291,0,429,298,16,20,22,0,0,35,0,0,0,0,2,1,12,835,0,835,0
029,SRIPERUMBUDUR (SC),293,292,5,413,464,10,10,37,0,0,59,1,0,0,1,1,1,14,1016,0,1016,0
029,SRIPERUMBUDUR (SC),294,293,4,246,362,11,5,99,2,2,21,2,0,1,2,0,2,13,772,0,772,0
029,SRIPERUMBUDUR (SC),295,294,0,216,298,10,8,75,0,0,25,1,0,0,0,0,1,3,637,0,637,0
029,SRIPERUMBUDUR (SC),296,295,1,160,170,4,4,125,1,1,12,0,0,0,1,1,0,5,485,0,485,0
029,SRIPERUMBUDUR (SC),297,296,5,290,337,19,12,62,0,0,61,1,0,0,3,3,1,11,805,0,805,0
029,SRIPERUMBUDUR (SC),298,297,1,202,274,13,21,146,1,1,82,0,0,0,0,0,1,14,756,0,756,0
029,SRIPERUMBUDUR (SC),299,298,2,286,346,5,6,21,1,1,53,0,0,1,2,1,1,9,735,0,735,0
029,SRIPERUMBUDUR (SC),300,299,4,220,445,7,10,6,0,0,67,0,0,0,4,3,1,7,774,0,774,0
029,SRIPERUMBUDUR (SC),301,300,0,204,180,6,6,12,0,0,39,0,0,0,0,0,0,6,453,0,453,0
029,SRIPERUMBUDUR (SC),302,301,3,270,257,9,11,23,0,0,59,1,0,0,0,0,0,14,647,0,647,0
029,SRIPERUMBUDUR (SC),303,302,4,394,284,6,19,23,0,1,47,1,0,0,0,2,0,12,793,0,793,0
029,SRIPERUMBUDUR (SC),304,303,1,217,209,2,1,8,0,0,33,0,0,0,0,0,0,3,474,0,474,0
029,SRIPERUMBUDUR (SC),305,304,1,249,192,7,11,10,2,0,55,0,0,0,0,0,0,8,535,0,535,0
029,SRIPERUMBUDUR (SC),306,305,1,239,224,8,15,15,0,0,40,0,1,1,0,0,0,7,551,0,551,0
029,SRIPERUMBUDUR (SC),307,306,0,327,383,9,17,13,0,0,42,0,0,1,2,0,2,11,807,0,807,0
029,SRIPERUMBUDUR (SC),308,307,0,164,220,13,6,17,0,0,13,0,0,0,2,1,0,5,441,0,441,0
029,SRIPERUMBUDUR (SC),309,308,2,387,331,15,28,15,0,0,72,0,1,0,0,0,0,15,866,0,866,0
029,SRIPERUMBUDUR (SC),310,309,0,126,106,10,9,8,0,0,20,0,0,0,0,1,0,8,288,0,288,0
029,SRIPERUMBUDUR (SC),311,310,1,284,220,14,19,12,0,0,27,1,0,0,0,0,0,14,592,0,592,0
029,SRIPERUMBUDUR (SC),312,311,1,236,181,14,21,19,0,0,30,0,0,0,1,1,0,15,519,0,519,0
029,SRIPERUMBUDUR (SC),313,312,1,191,153,20,24,21,0,1,23,0,0,1,0,0,0,12,447,0,447,0
029,SRIPERUMBUDUR (SC),314,313,2,246,270,19,26,29,0,2,34,0,1,0,1,0,0,24,654,0,654,0
029,SRIPERUMBUDUR (SC),315,314,1,371,623,9,4,87,0,0,21,1,0,0,1,2,0,3,1123,0,1123,0
029,SRIPERUMBUDUR (SC),316,315,2,234,439,5,11,41,2,0,23,0,0,0,0,0,1,9,767,0,767,0
029,SRIPERUMBUDUR (SC),317,316,2,195,408,12,17,36,1,0,20,0,0,1,1,2,0,11,706,0,706,0
029,SRIPERUMBUDUR (SC),318,317,3,321,272,3,5,16,1,0,44,1,1,0,2,3,1,3,676,0,676,0
029,SRIPERUMBUDUR (SC),319,318,3,402,272,10,8,112,0,1,28,2,3,0,1,2,2,20,866,0,866,0
029,SRIPERUMBUDUR (SC),320,319,0,371,343,36,44,28,0,3,53,1,2,2,0,2,0,13,898,0,898,0
029,SRIPERUMBUDUR (SC),321,320,1,347,377,25,47,34,0,2,46,1,3,2,2,2,0,31,920,0,920,0
029,SRIPERUMBUDUR (SC),322,321,0,312,336,14,12,35,1,0,20,0,0,0,0,0,0,10,740,0,740,0
029,SRIPERUMBUDUR (SC),323,322,1,203,174,5,4,57,0,1,11,0,1,0,0,0,0,8,465,0,465,0
029,SRIPERUMBUDUR (SC),324,323,0,313,433,12,14,23,0,1,96,1,1,0,1,1,3,10,909,0,909,0
029,SRIPERUMBUDUR (SC),325,324,1,366,260,21,14,40,1,1,53,0,0,1,0,1,0,21,780,0,780,0
029,SRIPERUMBUDUR (SC),326,325,0,190,257,5,6,22,1,0,51,1,0,0,0,2,2,14,551,0,551,0
029,SRIPERUMBUDUR (SC),327,326,1,260,323,10,15,61,0,1,85,0,0,1,0,1,0,6,764,0,764,0
029,SRIPERUMBUDUR (SC),328,327,0,289,292,20,40,46,1,3,51,0,0,0,0,0,0,21,763,0,763,0
029,SRIPERUMBUDUR (SC),329,328,1,316,264,40,53,44,0,0,74,0,0,0,1,0,2,34,829,0,829,0
029,SRIPERUMBUDUR (SC),330,329,4,351,313,24,17,47,0,3,79,0,0,0,0,0,2,10,850,0,850,0
029,SRIPERUMBUDUR (SC),331,330,2,275,205,9,12,58,0,0,68,0,0,0,1,1,2,4,637,0,637,0
